autor_id;autor;naixement;defunció;gènere;ciutat;dialecte;wiki_id;viaf;obra;any;traducció;font;poema;núm. de vers;text del vers;escansió;1;2;3;4;5;6;7;8;9;10;síl·labes mètriques;síl·labes extramètriques;subdivisió;llicències;mots;l_mots;mots al còlon 1;mots al còlon 2;patró;patró_rítmic;encavalcament;metronome
Romeu Llull;Llull, Romeu;1439;1469;;Barcelona;central;Q18002220;165679610;rao90.x;1460;False;;1.txt;35;         per ço desig nengú veure-us pogués.;per#ÇO#de.SIG#nen.GÚ#veu.REUS#po.GUÉS;0;2;0;5;0;4;0;4;0;5;10;0;4+6;;6;[1, 1, 2, 2, 2, 2];3;3.0;0101 010101;0205 040405;;w.S.wS.wS.wS.wS|
Romeu Llull;Llull, Romeu;1439;1469;;Barcelona;central;Q18002220;165679610;rao90.x;1460;False;;1.txt;36;         La par de vós, digueu amants hon és,;la#PAR#de#VÓS#di.GUEU#a.MANTS#hon#ÉS;0;4;0;5;0;4;0;4;0;5;10;0;4+6;;8;[1, 1, 1, 1, 2, 2, 1, 1];4;4.0;0101 010101;0405 040405;;w.S.w.S.wS.wS.w.S|
Romeu Llull;Llull, Romeu;1439;1469;;Barcelona;central;Q18002220;165679610;rao90.x;1460;False;;1.txt;37;         que de tans dons sia per Déu dotada!;QUE#de#tans#DONS#si.A#per#DÉU#do.TA.da;2;0;0;5;0;2;0;4;0;5;10;1;4+6;;8;[1, 1, 1, 1, 2, 1, 1, 3];4;4.0;1001 010101;2005 020405;;S.w.w.S.wS.w.S.wSw|
Romeu Llull;Llull, Romeu;1439;1469;;Barcelona;central;Q18002220;165679610;rao90.x;1460;False;;1.txt;38;         Bella, gentil, sabuda, graciada,;BE.lla#gen.TIL#sa.BU.da#GRA.ci.A.da;4;0;0;5;0;4;0;2;0;5;10;1;4+6;;4;[2, 2, 3, 4];2;2.0;1001 010101;4005 040205;;Sw.wS.wSw.SwSw|
Romeu Llull;Llull, Romeu;1439;1469;;Barcelona;central;Q18002220;165679610;rao90.x;1460;False;;1.txt;39;"         senyoril gest, atrectiva, loada;";SE.nyo.ril#GEST#a.trec.TI.va#lo.A.da;2;0;1;5;0;0;4;0;0;5;10;1;4+6;;4;[3, 1, 4, 3];2;2.0;1001 001001;2015 004005;;Sww.S.wwSw.wSw|
Romeu Llull;Llull, Romeu;1439;1469;;Barcelona;central;Q18002220;165679610;rao90.x;1460;False;;1.txt;40;         loar a vós és infinit procés.;lo.AR#a#VÓS#és#IN.fi.NIT#pro.CÉS;0;4;0;5;0;2;0;4;0;5;10;0;4+6;;6;[2, 1, 1, 1, 3, 2];3;3.0;0101 010101;0405 020405;;wS.w.S.w.SwS.wS|
Romeu Llull;Llull, Romeu;1439;1469;;Barcelona;central;Q18002220;165679610;rao90.x;1460;False;;1.txt;41;         Si am e tem e visch ab gelosia.;si#AM#e#TEM#e#VISCH#ab#GE.lo.SI.a;0;4;0;5;0;4;0;2;0;5;10;1;4+6;;8;[1, 1, 1, 1, 1, 1, 1, 4];4;4.0;0101 010101;0405 040205;;w.S.w.S.w.S.w.SwSw|
Romeu Llull;Llull, Romeu;1439;1469;;Barcelona;central;Q18002220;165679610;rao90.x;1460;False;;1.txt;42;"         no u prengau mal, de molt amor me ve;";NO‿U#pren.gau#MAL#de#MOLT#a.MOR#me#VE;3;0;1;5;0;2;0;4;0;5;10;0;4+6;;9;[1, 1, 2, 1, 1, 1, 2, 1, 1];3;5.0;1001 010101;3015 020405;;S.ww.S.w.S.wS.w.S|
Romeu Llull;Llull, Romeu;1439;1469;;Barcelona;central;Q18002220;165679610;rao90.x;1460;False;;1.txt;43;         puys tant valeu no us par que rehó sia;PUYS#tant#va.LEU#no‿us#PAR#que#RE.hó#SI.a;4;1;0;5;0;4;0;2;1;5;10;1;4+6;;9;[1, 1, 2, 1, 1, 1, 1, 2, 2];3;5.0;1001 010101;4105 040215;;S.w.wS.w.S.w.Sw.Sw|
Romeu Llull;Llull, Romeu;1439;1469;;Barcelona;central;Q18002220;165679610;rao90.x;1460;False;;1.txt;44;         visque gelós de vós, senyora mia,;VIS.que#ge.LÓS#de#VÓS#se.NYO.ra#MI.a;4;0;0;5;0;4;0;4;0;5;10;1;4+6;;6;[2, 2, 1, 1, 3, 2];2;4.0;1001 010101;4005 040405;;Sw.wS.w.S.wSw.Sw|
Romeu Llull;Llull, Romeu;1439;1469;;Barcelona;central;Q18002220;165679610;rao90.x;1460;False;;1.txt;45;         que vullen tots ço que mon voler té?;que#VU.llen#TOTS#ço#que#MON#vo.ler#TÉ;0;4;0;5;0;0;2;0;1;5;10;0;4+6;;8;[1, 2, 1, 1, 1, 1, 2, 1];3;5.0;0101 001001;0405 002015;;w.Sw.S.w.w.S.ww.S|
Romeu Llull;Llull, Romeu;1439;1469;;Barcelona;central;Q18002220;165679610;rao90.x;1460;False;;1.txt;46;         No u vulla Déu ni amor do perquè;NO#u#VU.lla#DÉU#ni‿a.mor#DO#per.QUÈ;3;1;4;0;5;0;1;4;0;5;10;0;5+5;;8;[1, 1, 2, 1, 1, 2, 1, 2];4;3.0;10101 00101;31405 01405;;S.w.Sw.S.ww.S.wS|
Romeu Llull;Llull, Romeu;1439;1469;;Barcelona;central;Q18002220;165679610;rao90.x;1460;False;;1.txt;47;"         altri de vós consentau tal grat pendre;";AL.tri#de#VÓS#con.sen.TAU#tal#grat#PEN.dre;4;0;0;5;0;0;4;0;1;5;10;1;4+6;;7;[2, 1, 1, 3, 1, 1, 2];3;4.0;1001 001001;4005 004015;;Sw.w.S.wwS.w.w.Sw|
Romeu Llull;Llull, Romeu;1439;1469;;Barcelona;central;Q18002220;165679610;rao90.x;1460;False;;1.txt;48;         ascoltar poch sia vostre deffendre,;AS.col.tar#POCH#SI.a#VOS.tre#def.FEN.dre;2;0;1;5;4;0;3;0;0;5;10;1;4+6;;5;[3, 1, 2, 2, 3];2;3.0;1001 101001;2015 403005;;Sww.S.Sw.Sw.wSw|
Romeu Llull;Llull, Romeu;1439;1469;;Barcelona;central;Q18002220;165679610;rao90.x;1460;False;;1.txt;49;         vostre saber deffendra mon offendra,;VOS.tre#sa.BER#def.FEN.dra#MON#of.FEN.dra;3;0;0;5;0;4;0;2;0;5;10;1;4+6;;5;[2, 2, 3, 1, 3];2;3.0;1001 010101;3005 040205;;Sw.wS.wSw.S.wSw|
Romeu Llull;Llull, Romeu;1439;1469;;Barcelona;central;Q18002220;165679610;rao90.x;1460;False;;1.txt;50;         car bé so cert sereu ferm en la ffe.;car#BÉ#so#CERT#se.reu#FERM#en#la#FFE;0;4;0;5;0;1;4;0;0;5;10;0;4+6;;9;[1, 1, 1, 1, 2, 1, 1, 1, 1];4;5.0;0101 001001;0405 014005;;w.S.w.S.ww.S.w.w.S|
Romeu Llull;Llull, Romeu;1439;1469;;Barcelona;central;Q18002220;165679610;rao90.x;1460;False;;1.txt;51;"         Par e sens par, feu vós lo que faré;";PAR#e#sens#PAR#feu#VÓS#lo#QUE#fa.RÉ;4;0;1;5;0;4;0;2;0;5;10;0;4+6;;9;[1, 1, 1, 1, 1, 1, 1, 1, 2];4;5.0;1001 010101;4015 040205;;S.w.w.S.w.S.w.S.wS|
Romeu Llull;Llull, Romeu;1439;1469;;Barcelona;central;Q18002220;165679610;rao90.x;1460;False;;1.txt;52;         puys fassau fort ma part, no·m qual atendre;PUYS#fas.sau#FORT#ma#part#NO'M#qual#a.TEN.dre;4;0;1;5;0;1;4;0;0;5;10;1;4+6;;8;[1, 2, 1, 1, 1, 1, 1, 3];3;5.0;1001 001001;4015 014005;;S.ww.S.w.w.S.w.wSw|
Romeu Llull;Llull, Romeu;1439;1469;;Barcelona;central;Q18002220;165679610;rao90.x;1460;False;;1.txt;53;         deffença fer, ni menys ne puch compendre;def.FEN.ça#FER#ni#MENYS#ne#PUCH#com.PEN.dre;0;4;0;5;0;2;0;3;0;5;10;1;4+6;;7;[3, 1, 1, 1, 1, 1, 3];2;5.0;0101 010101;0405 020305;;wSw.S.w.S.w.S.wSw|
Romeu Llull;Llull, Romeu;1439;1469;;Barcelona;central;Q18002220;165679610;rao90.x;1460;False;;1.txt;54;         noure·m pogués, ni menys pensar ho sé.;NOU.re'm#po.GUÉS#ni#MENYS#pen.SAR#ho#SÉ;4;0;0;5;0;2;0;4;0;5;10;0;4+6;;7;[2, 2, 1, 1, 2, 1, 1];2;5.0;1001 010101;4005 020405;;Sw.wS.w.S.wS.w.S|
Romeu Llull;Llull, Romeu;1439;1469;;Barcelona;central;Q18002220;165679610;rao90.x;1460;False;;10.txt;1;          Misteri gran, o concebiment noble,;mis.TE.ri#GRAN#o#con.CE.bi.ment#NO.ble;0;4;0;5;0;0;2;0;1;5;10;1;4+6;;5;[3, 1, 1, 4, 2];2;3.0;0101 001001;0405 002015;;wSw.S.w.wSww.Sw|
Romeu Llull;Llull, Romeu;1439;1469;;Barcelona;central;Q18002220;165679610;rao90.x;1460;False;;10.txt;2;          premeditat ans que·l món fos creat,;pre.ME.di.TAT#ANS#que'l#MÓN#fos#cre.AT;0;2;0;5;4;0;4;0;0;5;10;0;4+6;;6;[4, 1, 1, 1, 1, 2];1;5.0;0101 101001;0205 404005;;wSwS.S.w.S.w.wS|
Romeu Llull;Llull, Romeu;1439;1469;;Barcelona;central;Q18002220;165679610;rao90.x;1460;False;;10.txt;3;          no fonch jamés, serà ni es stat,;no#FONCH#ja.MÉS#se.RÀ#ni#ES#es.TAT;1;4;0;5;0;3;0;2;0;5;10;0;4+6;;7;[1, 1, 2, 2, 1, 1, 2];3;4.0;0101 010101;1405 030205;;w.S.wS.wS.w.S.wS|
Romeu Llull;Llull, Romeu;1439;1469;;Barcelona;central;Q18002220;165679610;rao90.x;1460;False;;10.txt;4;          car de tot crim volch Deu fos preservat.;CAR#de#tot#CRIM#VOLCH#deu#FOS#pre.ser.VAT;4;0;0;5;4;0;3;0;0;5;10;0;4+6;;8;[1, 1, 1, 1, 1, 1, 1, 3];4;4.0;1001 101001;4005 403005;;S.w.w.S.S.w.S.wwS|
Romeu Llull;Llull, Romeu;1439;1469;;Barcelona;central;Q18002220;165679610;rao90.x;1460;False;;10.txt;5;          E descendent del trip e real poble,;e#DES.cen.DENT#del#TRIP#e#RE.al#PO.ble;0;2;0;5;0;4;0;2;1;5;10;1;4+6;;7;[1, 3, 1, 1, 1, 2, 2];2;5.0;0101 010101;0205 040215;;w.SwS.w.S.w.Sw.Sw|
Romeu Llull;Llull, Romeu;1439;1469;;Barcelona;central;Q18002220;165679610;rao90.x;1460;False;;10.txt;6;          vos meresqués fósseu la pedr inmoble;vos#ME.res.QUÉS#FÓS.seu#la#PEDR#in.MO.ble;0;2;0;5;4;0;0;4;0;5;10;1;4+6;;6;[1, 3, 2, 1, 1, 3];2;4.0;0101 100101;0205 400405;;w.SwS.Sw.w.S.wSw|
Romeu Llull;Llull, Romeu;1439;1469;;Barcelona;central;Q18002220;165679610;rao90.x;1460;False;;10.txt;7;          d’on crestians prenen lo fonament:;d'on#CRES.ti.ANS#PRE.nen#lo#FO.na.MENT;0;2;0;5;4;0;0;2;0;5;10;0;4+6;;5;[1, 3, 2, 1, 3];2;3.0;0101 100101;0205 400205;;w.SwS.Sw.w.SwS|
Romeu Llull;Llull, Romeu;1439;1469;;Barcelona;central;Q18002220;165679610;rao90.x;1460;False;;10.txt;8;          als reclamants, mèrit los donau doble.;als#RE.cla.MANTS#MÈ.rit#LOS#do.nau#DO.ble;0;2;0;5;4;0;2;0;1;5;10;1;4+6;;6;[1, 3, 2, 1, 2, 2];2;4.0;0101 101001;0205 402015;;w.SwS.Sw.S.ww.Sw|
